isbn10,isbn13,title,author,rank,weeks_on_list,amazon_url,listname,description,listpublisheddate
1451606303,9781451606300,PLUNDER AND DECEIT,Mark R Levin,6,6,http://www.amazon.com/Plunder-Deceit-Mark-R-Levin/dp/1451606303?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The talk-radio host urges young Americans to resist the statist masterminds who he says are burdening them with debt, inferior education and illegal immigration.",2015-09-27
1501115413,9781501115417,EXCEPTIONAL,Dick Cheney and Liz Cheney,7,2,http://www.amazon.com/Exceptional-World-Needs-Powerful-America-ebook/dp/B00VMFTSDC?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The former vice president and his daughter chart their vision for a formidable future America.,2015-09-27
1594206279,9781594206276,MODERN ROMANCE,Aziz Ansari with Eric Klinenberg,8,13,http://www.amazon.com/Modern-Romance-Aziz-Ansari-ebook/dp/B00OZ0TMYG?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The comedian enlists a sociologist to help him understand today’s dating scene.,2015-09-27
0316322423,9780316322423,I AM MALALA,Malala Yousafzai with Christina Lamb,9,29,http://www.amazon.com/Am-Malala-Stood-Education-Taliban/dp/0316322407?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The experience of the Pakistani girl who advocated for women’s education and was shot by the Taliban.,2015-09-27
,9780062213679,UNSINKABLE,Debbie Reynolds and Dorian Hannaway,10,4,http://www.amazon.com/Unsinkable-A-Memoir-Debbie-Reynolds/dp/0062213652?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A second memoir by the actress, singer and dancer presents stories about her show-business friends, her man and money troubles, and her children. ",2015-09-27
0805095152,9780805095159,BEING MORTAL,Atul Gawande,11,47,http://www.amazon.com/Being-Mortal-Medicine-What-Matters/dp/0805095152?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The surgeon and New Yorker writer considers how doctors fail patients at the end of life, and how they can do better.",2015-09-27
0385540612,9780385540612,RECKLESS,Chrissie Hynde,12,1,http://www.amazon.com/Reckless-My-Life-as-Pretender/dp/0385540612?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The Pretenders’ frontwoman revisits four decades in the music industry.,2015-09-27
0375725601,9780375725609,THE DEVIL IN THE WHITE CITY,Erik Larson,13,12,http://www.amazon.com/The-Devil-White-City-Madness/dp/0375725601?tag=NYTBS-20,combined-print-and-e-book-nonfiction,How an architect and a serial killer were linked by the Chicago World's Fair of 1893.,2015-09-27
1595231226,9781595231222,ONE NATION,Ben Carson with Candy Carson,14,18,http://www.amazon.com/One-Nation-What-Americas-Future/dp/1595231129?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"Carson, a retired pediatric neurosurgeon, now a Republican presidential candidate, offers solutions to problems in health and education based on capitalism, not government.",2015-09-27
0553446754,9780553446753,DEAD WAKE,Erik Larson,15,27,http://www.amazon.com/Dead-Wake-Last-Crossing-Lusitania/dp/0307408868?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The last voyage of the Lusitania, the passenger liner sunk by a German torpedo in 1915; by the author of “The Devil in the White City.”",2015-09-27
1601427557,9781601427557,ACCIDENTAL SAINTS,Nadia Bolz-Weber,16,0,http://www.amazon.com/Accidental-Saints-Finding-Wrong-People-ebook/dp/B00VOYP7TA?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A comic turned pastor documents encounters with grace and finding divinity in unlikely places.,2015-09-27
006226835X,9780062268358,YES PLEASE,Amy Poehler,17,0,http://www.amazon.com/Yes-Please-Amy-Poehler/dp/0062268341?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A humorous miscellany from the comedian and actress, the “S.N.L.” and “Parks and Recreation” alumna. Originally published in 2014.",2015-09-27
0307476073,9780307476074,WILD,Cheryl Strayed,18,0,http://www.amazon.com/Wild-Found-Pacific-Crest-Trail/dp/0307476073?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"An account of the life-changing 1,100-mile solo hike along the Pacific Crest Trail in 1995. Originally published in 2012 and a 2014 movie.",2015-09-27
0800726804,9780800726805,90 MINUTES IN HEAVEN,Don Piper with Cecil Murphey,19,0,http://www.amazon.com/Selections-90-Minutes-Heaven-Inspiring-ebook/dp/B001MV7JFU?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A minister on the otherworldly experience he had after an accident.,2015-09-27
0547840055,9780547840055,THE PRIZE,Dale Russakoff,20,0,http://www.amazon.com/The-Prize-Charge-Americas-Schools-ebook/dp/B00AXS6BIE?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"What happened when Mark Zuckerberg, Chris Christie and Cory Booker took on school reform in Newark, N.J.",2015-09-27
0804138141,9780804138147,WHY NOT ME?,Mindy Kaling,1,1,http://www.amazon.com/Why-Not-Me-Mindy-Kaling-ebook/dp/B00N6PEMZK?tag=NYTBS-20,combined-print-and-e-book-nonfiction,More personal essays from the comedian and actress.,2015-10-04
0143125478,9780143125471,THE BOYS IN THE BOAT,Daniel James Brown,2,70,http://www.amazon.com/The-Boys-Boat-Americans-Olympics-ebook/dp/B00AEBETU2?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The University of Washington’s eight-oar crew and their quest for gold at the 1936 Berlin Olympics.,2015-10-04
0062346210,9780062346216,FAST GIRL,Suzy Favor Hamilton with Sarah Tomlinson,3,1,http://www.amazon.com/Fast-Girl-Spent-Running-Madness-ebook/dp/B00NLM9D3Y?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Bipolar disorder drove a former Olympic runner to become a high-priced Las Vegas escort until she received treatment.,2015-10-04
0812993543,9780812993547,BETWEEN THE WORLD AND ME,Ta-Nehisi Coates,4,10,http://www.amazon.com/Between-World-Me-Ta-Nehisi-Coates-ebook/dp/B00SEFAIRI?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A meditation on race in America as well as a personal story by the national correspondent of The Atlantic, framed as a letter to his teenage son.",2015-10-04
0307717836,9780307717832,A WALK IN THE WOODS,Bill Bryson,5,5,http://www.amazon.com/Walk-Woods-Rediscovering-Appalachian-Official-ebook/dp/B000S1LSAM?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A journey to rediscover America by trekking the 2,100 miles of the Appalachian Trail. First published in 1998; now a movie.",2015-10-04
,9780062097767,A TRAIN IN WINTER,Caroline Moorehead,6,1,http://www.amazon.com/Train-Winter-Extraordinary-Friendship-Resistance/dp/0061650714?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The fate of 230 Frenchwomen, members of the Resistance, sent to Auschwitz in 1943; originally published in 2011.",2015-10-04
1476728747,9781476728742,THE WRIGHT BROTHERS,David McCullough,7,20,http://www.amazon.com/The-Wright-Brothers-David-McCullough-ebook/dp/B00LD1RWP6?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The story of the bicycle mechanics from Ohio who ushered in the age of flight.,2015-10-04
0805095152,9780805095159,BEING MORTAL,Atul Gawande,8,48,http://www.amazon.com/Being-Mortal-Medicine-What-Matters/dp/0805095152?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The surgeon and New Yorker writer considers how doctors fail patients at the end of life, and how they can do better.",2015-10-04
0062223062,9780062223067,THE ART OF MEMOIR,Mary Karr,9,1,http://www.amazon.com/The-Art-Memoir-Mary-Karr/dp/0062223062?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The author of “The Liars’ Club,”  “Cherry” and “Lit” offers instruction in memoir-writing and discusses her favorite writers’ work.",2015-10-04
0316322423,9780316322423,I AM MALALA,Malala Yousafzai with Christina Lamb,10,30,http://www.amazon.com/Am-Malala-Stood-Education-Taliban/dp/0316322407?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The experience of the Pakistani girl who advocated for women’s education and was shot by the Taliban.,2015-10-04
1501126121,9781501126123,IT IS ABOUT ISLAM,Glenn Beck,11,5,http://www.amazon.com/It-IS-About-Islam-Caliphate/dp/1501126121?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The talk-radio host looks to Muslim teachings for the roots of Islamic extremism.,2015-10-04
1594206279,9781594206276,MODERN ROMANCE,Aziz Ansari with Eric Klinenberg,12,14,http://www.amazon.com/Modern-Romance-Aziz-Ansari-ebook/dp/B00OZ0TMYG?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The comedian enlists a sociologist to help him understand today’s dating scene.,2015-10-04
1601427557,9781601427557,ACCIDENTAL SAINTS,Nadia Bolz-Weber,13,1,http://www.amazon.com/Accidental-Saints-Finding-Wrong-People-ebook/dp/B00VOYP7TA?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A comic turned pastor documents encounters with grace and finding divinity in unlikely places.,2015-10-04
1455533769,9781455533763,KILLING THE MESSENGER,David Brock,14,1,http://www.amazon.com/Killing-Messenger-Right-Wing-Hillary-Government/dp/1455533769?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A former right-wing operative describes his transformation and passionately defends Hillary Clinton,2015-10-04
1610395530,9781610395533,BLACK MASS,Dick Lehr and Gerald O'Neill,15,1,http://www.amazon.com/Black-Mass-Whitey-Bulger-Devils/dp/1610395530?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The consequences of the Boston F.B.I.'s protection of James (Whitey) Bulger, the head of the Irish mob. Originally published in 2000; now a movie.",2015-10-04
1595231226,9781595231222,ONE NATION,Ben Carson with Candy Carson,16,0,http://www.amazon.com/One-Nation-What-Americas-Future/dp/1595231129?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"Carson, a retired pediatric neurosurgeon, now a candidate for the Republican presidential nomination, offers solutions to problems in health and education based on capitalism, not government.",2015-10-04
1555846157,9781555846152,THE THREE ROOSEVELTS,James MacGregor Burns and Susan Dunn,17,0,http://www.amazon.com/The-Three-Roosevelts-Patrician-Transformed-ebook/dp/B004I6DD0G?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A political biography of Theodore, Franklin and Eleanor Roosevelt; first published in 2001.",2015-10-04
0375725601,9780375725609,THE DEVIL IN THE WHITE CITY,Erik Larson,18,0,http://www.amazon.com/The-Devil-White-City-Madness/dp/0375725601?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A story of how an architect and a serial killer were linked by the World's Fair of 1893.,2015-10-04
0553446754,9780553446753,DEAD WAKE,Erik Larson,19,0,http://www.amazon.com/Dead-Wake-Last-Crossing-Lusitania/dp/0307408868?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The last voyage of the Lusitania, the passenger liner sunk by a German torpedo in 1915; by the author of “The Devil in the White City.”",2015-10-04
1451606303,9781451606300,PLUNDER AND DECEIT,Mark R Levin,20,0,http://www.amazon.com/Plunder-Deceit-Mark-R-Levin/dp/1451606303?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The talk-radio host urges young Americans to resist the statist masterminds who he says are burdening them with debt, inferior education and illegal immigration.",2015-10-04
1627792414,9781627792417,KILLING REAGAN,Bill O'Reilly and Martin Dugard,1,1,http://www.amazon.com/Killing-Reagan-Violent-Assault-Presidency-ebook/dp/B00UE3T6BW?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The host of “The O’Reilly Factor” recounts the events surrounding the attempted assassination of President Reagan in 1981.,2015-10-11
0804138141,9780804138147,WHY NOT ME?,Mindy Kaling,2,2,http://www.amazon.com/Why-Not-Me-Mindy-Kaling-ebook/dp/B00N6PEMZK?tag=NYTBS-20,combined-print-and-e-book-nonfiction,More personal essays from the comedian and actress.,2015-10-11
1250077001,9781250077004,FURIOUSLY HAPPY,Jenny Lawson,3,1,http://www.amazon.com/Furiously-Happy-Funny-Horrible-Things/dp/1250077001?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A humorous treatment of the author’s experience of depression and anxiety disorder.,2015-10-11
0143125478,9780143125471,THE BOYS IN THE BOAT,Daniel James Brown,4,71,http://www.amazon.com/The-Boys-Boat-Americans-Olympics-ebook/dp/B00AEBETU2?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The University of Washington’s eight-oar crew and their quest for gold at the 1936 Berlin Olympics.,2015-10-11
0812993543,9780812993547,BETWEEN THE WORLD AND ME,Ta-Nehisi Coates,5,11,http://www.amazon.com/Between-World-Me-Ta-Nehisi-Coates-ebook/dp/B00SEFAIRI?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A meditation on race in America as well as a personal story by the national correspondent of The Atlantic, framed as a letter to his teenage son.",2015-10-11
0307717836,9780307717832,A WALK IN THE WOODS,Bill Bryson,6,6,http://www.amazon.com/Walk-Woods-Rediscovering-Appalachian-Official-ebook/dp/B000S1LSAM?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A journey to rediscover America by trekking the 2,100 miles of the Appalachian Trail. First published in 1998; now a movie.",2015-10-11
1476728747,9781476728742,THE WRIGHT BROTHERS,David McCullough,7,21,http://www.amazon.com/The-Wright-Brothers-David-McCullough-ebook/dp/B00LD1RWP6?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The story of the bicycle mechanics from Ohio who ushered in the age of flight.,2015-10-11
0805095152,9780805095159,BEING MORTAL,Atul Gawande,8,49,http://www.amazon.com/Being-Mortal-Medicine-What-Matters/dp/0805095152?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The surgeon and New Yorker writer considers how doctors fail patients at the end of life, and how they can do better.",2015-10-11
,9781473837027,HITLER'S LAST WITNESS,Rochus Misch and others,9,1,http://www.amazon.com/Hitlers-Last-Witness-Memoirs-Bodyguard-ebook/dp/B00O3GWPZK?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"An account of Hitler's private life by a soldier who was part of his SS bodyguard, and died in 2013.",2015-10-11
1439114080,9781439114087,1944,Jay Winik,10,1,http://www.amazon.com/1944-Year-That-Changed-History/dp/1439114080?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A pivotal year that saw D-Day, the liberation of Paris, Franklin Roosevelt’s re-election and the Battle of the Bulge.",2015-10-11
0316322423,9780316322423,I AM MALALA,Malala Yousafzai with Christina Lamb,11,31,http://www.amazon.com/Am-Malala-Stood-Education-Taliban/dp/0316322407?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The experience of the Pakistani girl who advocated for women’s education and was shot by the Taliban.,2015-10-11
1594206279,9781594206276,MODERN ROMANCE,Aziz Ansari with Eric Klinenberg,12,15,http://www.amazon.com/Modern-Romance-Aziz-Ansari-ebook/dp/B00OZ0TMYG?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The comedian enlists a sociologist to help him understand today’s dating scene.,2015-10-11
1610395530,9781610395533,BLACK MASS,Dick Lehr and Gerald O'Neill,13,2,http://www.amazon.com/Black-Mass-Whitey-Bulger-Devils/dp/1610395530?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The consequences of the Boston F.B.I.'s protection of James (Whitey) Bulger, the head of the Irish mob. Originally published in 2000; now a movie.",2015-10-11
0062346229,9780062346223,FAST GIRL,Suzy Favor Hamilton with Sarah Tomlinson,14,2,http://www.amazon.com/Fast-Girl-Spent-Running-Madness-ebook/dp/B00NLM9D3Y?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Bipolar disorder drove a former Olympic runner to become a high-priced Las Vegas escort until she received treatment.,2015-10-11
1501126121,9781501126123,IT IS ABOUT ISLAM,Glenn Beck,15,6,http://www.amazon.com/It-IS-About-Islam-Caliphate/dp/1501126121?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The talk-radio host looks to Muslim teachings for the roots of Islamic extremism.,2015-10-11
1451606303,9781451606300,PLUNDER AND DECEIT,Mark R Levin,16,0,http://www.amazon.com/Plunder-Deceit-Mark-R-Levin/dp/1451606303?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The talk-radio host urges young Americans to resist the statist masterminds who he says are burdening them with debt, inferior education and illegal immigration.",2015-10-11
0553446754,9780553446753,DEAD WAKE,Erik Larson,17,0,http://www.amazon.com/Dead-Wake-Last-Crossing-Lusitania/dp/0307408868?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The last voyage of the Lusitania, the passenger liner sunk by a German torpedo in 1915; by the author of “The Devil in the White City.”",2015-10-11
0375725601,9780375725609,THE DEVIL IN THE WHITE CITY,Erik Larson,18,0,http://www.amazon.com/The-Devil-White-City-Madness/dp/0375725601?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A story of how an architect and a serial killer were linked by the World's Fair of 1893.,2015-10-11
0061751944,9780061751943,THE REAGAN DIARIES,Ronald Reagan,19,0,http://www.amazon.com/The-Reagan-Diaries-Ronald/dp/0061558338?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Selections from the 40th president's daily White House diaries; originally published in 2007.,2015-10-11
1601427557,9781601427557,ACCIDENTAL SAINTS,Nadia Bolz-Weber,20,0,http://www.amazon.com/Accidental-Saints-Finding-Wrong-People-ebook/dp/B00VOYP7TA?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A comic turned pastor documents encounters with grace and finding divinity in unlikely places.,2015-10-11
1627792414,9781627792417,KILLING REAGAN,Bill O'Reilly and Martin Dugard,1,2,http://www.amazon.com/Killing-Reagan-Violent-Assault-Presidency-ebook/dp/B00UE3T6BW?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The host of “The O’Reilly Factor” recounts the events surrounding the attempted assassination of President Reagan in 1981.,2015-10-18
0804138141,9780804138147,WHY NOT ME?,Mindy Kaling,2,3,http://www.amazon.com/Why-Not-Me-Mindy-Kaling-ebook/dp/B00N6PEMZK?tag=NYTBS-20,combined-print-and-e-book-nonfiction,More personal essays from the comedian and actress.,2015-10-18
1250077001,9781250077004,FURIOUSLY HAPPY,Jenny Lawson,3,2,http://www.amazon.com/Furiously-Happy-Funny-Horrible-Things/dp/1250077001?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A humorous treatment of the author’s experience of depression and anxiety disorder.,2015-10-18
0143125478,9780143125471,THE BOYS IN THE BOAT,Daniel James Brown,4,72,http://www.amazon.com/The-Boys-Boat-Americans-Olympics-ebook/dp/B00AEBETU2?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The University of Washington’s eight-oar crew and their quest for gold at the 1936 Berlin Olympics.,2015-10-18
0812993543,9780812993547,BETWEEN THE WORLD AND ME,Ta-Nehisi Coates,5,12,http://www.amazon.com/Between-World-Me-Ta-Nehisi-Coates-ebook/dp/B00SEFAIRI?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A meditation on race in America as well as a personal story by the national correspondent of The Atlantic, framed as a letter to his teenage son.",2015-10-18
0440339146,9780440339144,THE TUDORS,G J Meyer,6,1,http://www.amazon.com/The-Tudors-Complete-Englands-Notorious/dp/038534077X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The story of England’s most notorious dynasty. Originally published in 2010.,2015-10-18
1476728747,9781476728742,THE WRIGHT BROTHERS,David McCullough,7,22,http://www.amazon.com/The-Wright-Brothers-David-McCullough-ebook/dp/B00LD1RWP6?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The story of the bicycle mechanics from Ohio who ushered in the age of flight.,2015-10-18
0805095152,9780805095159,BEING MORTAL,Atul Gawande,8,50,http://www.amazon.com/Being-Mortal-Medicine-What-Matters/dp/0805095152?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The surgeon and New Yorker writer considers how doctors fail patients at the end of life, and how they can do better.",2015-10-18
0316322423,9780316322423,I AM MALALA,Malala Yousafzai with Christina Lamb,9,32,http://www.amazon.com/Am-Malala-Stood-Education-Taliban/dp/0316322407?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The experience of the Pakistani girl who advocated for women’s education and was shot by the Taliban.,2015-10-18
1621574377,9781621574378,UNLIKEABLE,Edward Klein,10,1,http://www.amazon.com/Unlikeable-Problem-Hillary-Edward-Klein-ebook/dp/B011H5178A?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A unflattering portrait of Hillary Clinton.,2015-10-18
0385350570,9780385350570,SAVING CAPITALISM,Robert B Reich,11,1,http://www.amazon.com/Saving-Capitalism-For-Many-Not-ebook/dp/B00RKVWPG4?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The former secretary of labor in the Clinton administration, now a professor of public policy, considers how to reverse income inequality.",2015-10-18
0307717836,9780307717832,A WALK IN THE WOODS,Bill Bryson,12,7,http://www.amazon.com/Walk-Woods-Rediscovering-Appalachian-Official-ebook/dp/B000S1LSAM?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A journey to rediscover America by trekking the 2,100 miles of the Appalachian Trail. First published in 1998; now a movie.",2015-10-18
0767932129,9780767932127,THE SWEET LIFE IN PARIS,David Lebovitz,13,1,http://www.amazon.com/The-Sweet-Life-Paris-Adventures/dp/076792889X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A cook moves to Paris: adventures and recipes. Originally published in 2009.,2015-10-18
0553392999,9780553392999,BETTER,Amy Robach,14,1,http://www.amazon.com/Better-Control-Held-Found-Darkest/dp/0553392980?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The experience of a ""Good Morning America"" anchor who received a diagnosis of breast cancer.",2015-10-18
1594206279,9781594206276,MODERN ROMANCE,Aziz Ansari with Eric Klinenberg,15,16,http://www.amazon.com/Modern-Romance-Aziz-Ansari-ebook/dp/B00OZ0TMYG?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The comedian enlists a sociologist to help him understand today’s dating scene.,2015-10-18
080413670X,9780804136709,SUPERFORECASTING,Philip E Tetlock and Dan Gardner,16,0,http://www.amazon.com/Superforecasting-The-Art-Science-Prediction/dp/0804136696?tag=NYTBS-20,combined-print-and-e-book-nonfiction,,2015-10-18
1439114080,9781439114087,1944,Jay Winik,17,0,http://www.amazon.com/1944-Year-That-Changed-History/dp/1439114080?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A pivotal year that saw D-Day, the liberation of Paris, Franklin Roosevelt’s re-election and the Battle of the Bulge.",2015-10-18
0544323521,9780544323520,DEEP SOUTH,Paul Theroux,18,0,http://www.amazon.com/Deep-South-Four-Seasons-Roads/dp/0544323521?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"In his 10th travel book, Theroux journeys in the rural American South.",2015-10-18
0307408868,9780307408860,DEAD WAKE,Erik Larson,19,0,http://www.amazon.com/Dead-Wake-Last-Crossing-Lusitania/dp/0307408868?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The last voyage of the Lusitania, the passenger liner sunk by a German torpedo in 1915; by the author of “The Devil in the White City.”",2015-10-18
1250083974,9781250083975,IN THIS TOGETHER,Ann Romney,20,0,http://www.amazon.com/In-This-Together-My-Story/dp/1250083974?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A memoir by the wife of the 2012 Republican presidential candidate discusses her faith and family.,2015-10-18
1627792414,9781627792417,KILLING REAGAN,Bill O'Reilly and Martin Dugard,1,3,http://www.amazon.com/Killing-Reagan-Violent-Assault-Presidency-ebook/dp/B00UE3T6BW?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The host of “The O’Reilly Factor” recounts the events surrounding the attempted assassination of President Reagan in 1981.,2015-10-25
1591848040,9781591848042,A MORE PERFECT UNION,Ben Carson with Candy Carson,2,1,http://www.amazon.com/More-Perfect-Union-Constitutional-Liberties-ebook/dp/B00SI0B4NG?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A discussion of the Constitution by the candidate for the Republican presidential nomination.,2015-10-25
0399173323,9780399173325,A COMMON STRUGGLE,Patrick J Kennedy and Stephen Fried,3,1,http://www.amazon.com/Common-Struggle-Personal-Journey-Addiction/dp/0399173323?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The former Rhode Island representative, the son of Senator Ted Kennedy, describes his troubles with bipolar disorder and addiction and his subsequent advocacy for mental health care and research.",2015-10-25
1101875100,9781101875100,M TRAIN,Patti Smith,4,1,http://www.amazon.com/M-Train-Patti-Smith/dp/1101875100?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A meditation on art, loss and the past by the musician and author of “Just Kids.”",2015-10-25
054761795X,9780547617954,ROSEMARY,Kate Clifford Larson,5,1,http://www.amazon.com/Rosemary-The-Hidden-Kennedy-Daughter-ebook/dp/B00QPHSABS?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The tragic story of the Kennedys’ intellectually disabled oldest daughter.,2015-10-25
0804138141,9780804138147,WHY NOT ME?,Mindy Kaling,6,4,http://www.amazon.com/Why-Not-Me-Mindy-Kaling-ebook/dp/B00N6PEMZK?tag=NYTBS-20,combined-print-and-e-book-nonfiction,More personal essays from the comedian and actress.,2015-10-25
0143125478,9780143125471,THE BOYS IN THE BOAT,Daniel James Brown,7,73,http://www.amazon.com/The-Boys-Boat-Americans-Olympics-ebook/dp/B00AEBETU2?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The University of Washington’s eight-oar crew and their quest for gold at the 1936 Berlin Olympics.,2015-10-25
039324721X,9780393247213,THE COURAGE TO ACT,Ben S Bernanke,8,1,http://www.amazon.com/The-Courage-Act-Memoir-Aftermath/dp/039324721X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A history of the financial crisis beginning in 2007, by a former chairman of the Federal Reserve.",2015-10-25
1250077001,9781250077004,FURIOUSLY HAPPY,Jenny Lawson,9,3,http://www.amazon.com/Furiously-Happy-Funny-Horrible-Things/dp/1250077001?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A humorous treatment of the author’s experience of depression and anxiety disorder.,2015-10-25
0812993543,9780812993547,BETWEEN THE WORLD AND ME,Ta-Nehisi Coates,10,13,http://www.amazon.com/Between-World-Me-Ta-Nehisi-Coates-ebook/dp/B00SEFAIRI?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A meditation on race in America as well as a personal story by the national correspondent of The Atlantic, framed as a letter to his teenage son.",2015-10-25
0316322423,9780316322423,I AM MALALA,Malala Yousafzai with Christina Lamb,11,33,http://www.amazon.com/Am-Malala-Stood-Education-Taliban/dp/0316322407?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The experience of the Pakistani girl who advocated for women’s education and was shot by the Taliban.,2015-10-25
None,9780062265449,10% HAPPIER,Dan Harris,12,10,http://www.amazon.com/10?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A co-anchor of ""Nightline"" reports on the science and spiritual dimensions of meditation and how it has improved his life.",2015-10-25
1476728747,9781476728742,THE WRIGHT BROTHERS,David McCullough,13,23,http://www.amazon.com/The-Wright-Brothers-David-McCullough-ebook/dp/B00LD1RWP6?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The story of the bicycle mechanics from Ohio who ushered in the age of flight.,2015-10-25
0805095152,9780805095159,BEING MORTAL,Atul Gawande,14,51,http://www.amazon.com/Being-Mortal-Medicine-What-Matters/dp/0805095152?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The surgeon and New Yorker writer considers how doctors fail patients at the end of life, and how they can do better.",2015-10-25
0316244570,9780316244572,FORTUNATE SON,John Fogerty with Jimmy McDonough,15,1,http://www.amazon.com/Fortunate-Son-My-Life-Music-ebook/dp/B00T3E78FE?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A memoir by the songwriter, lead singer and lead guitarist of Creedence Clearwater Revival.",2015-10-25
1595231226,9781595231222,ONE NATION,Ben Carson with Candy Carson,16,0,http://www.amazon.com/One-Nation-What-Americas-Future/dp/1595231129?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"Carson, a retired pediatric neurosurgeon, now a candidate for the Republican presidential nomination, offers solutions to problems in health and education based on capitalism, not government.",2015-10-25
1594206279,9781594206276,MODERN ROMANCE,Aziz Ansari with Eric Klinenberg,17,0,http://www.amazon.com/Modern-Romance-Aziz-Ansari-ebook/dp/B00OZ0TMYG?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The comedian enlists a sociologist to help him understand today’s dating scene.,2015-10-25
